id,name,mac_address,serial_num,ip_address,dspec_id,zone_code,lang_code,is_active,cr_by,cr_dtimes,eff_dtimes
3000154,Dummy Document Scanner 27,50-3C-0A-00-48-96,YZ492N3059195,,801,STH,fra,TRUE,superadmin,now(),now()
3000155,Dummy Document Scanner 28,5E-24-40-CF-F2-A3,YZ492N3059196,,801,STH,fra,TRUE,superadmin,now(),now()
3000156,Dummy Document Scanner 29,FC-47-29-B5-89-F0,YZ492N3059197,,801,STH,fra,TRUE,superadmin,now(),now()
3000157,Dummy Printer 21,23-CE-71-BA-BA-1D,BS563Q2230805,,920,NTH,fra,TRUE,superadmin,now(),now()
3000158,Dummy Printer 22,13-58-64-3B-93-81,BS563Q2230806,,920,NTH,fra,TRUE,superadmin,now(),now()
3000159,Dummy Printer 23,8A-B5-F1-CB-D1-F0,BS563Q2230807,,920,RSK,fra,TRUE,superadmin,now(),now()
3000160,Dummy Printer 24,E5-49-B2-0D-06-B5,BS563Q2230808,,920,NTH,fra,TRUE,superadmin,now(),now()
3000161,Dummy Printer 25,F9-42-11-AC-26-97,BS563Q2230809,,920,ORT,fra,TRUE,superadmin,now(),now()
3000162,Dummy Printer 26,9C-C9-7F-A3-3F-DD,BS563Q2230810,,920,NTH,fra,TRUE,superadmin,now(),now()
3000163,Dummy Printer 27,CD-E5-93-66-5D-1E,BS563Q2230811,,920,STH,fra,TRUE,superadmin,now(),now()
3000164,Dummy Printer 28,CA-BE-9C-DD-6A-7A,BS563Q2230812,,920,STH,fra,TRUE,superadmin,now(),now()
3000165,Dummy Printer 29,57-8C-B6-27-5B-18,BS563Q2230813,,920,STH,fra,TRUE,superadmin,now(),now()
3000166,Dummy Finger Print Scanner 30,D6-15-AC-80-6B-86,BS563Q2230814,,165,NTH,fra,TRUE,superadmin,now(),now()
3000167,Dummy IRIS Scanner 30,6D-58-E2-DF-74-34,BS563Q2230815,,327,NTH,fra,TRUE,superadmin,now(),now()
3000168,Dummy Web Camera 30,E2-A8-56-86-15-30,BS563Q2230816,,736,NTH,fra,TRUE,superadmin,now(),now()
3000169,Dummy Document Scanner 30,72-E8-B9-FD-63-65,BS563Q2230817,,801,NTH,fra,TRUE,superadmin,now(),now()
3000170,Dummy Printer 30,D3-F3-A4-50-AD-12,BS563Q2230818,,920,NTH,fra,TRUE,superadmin,now(),now()
3000171,Dummy Finger Print Scanner 31,06-16-D0-0B-A6-E4,BS563Q2230819,,165,NTH,fra,TRUE,superadmin,now(),now()
3000172,Dummy IRIS Scanner 31,21-78-45-AC-E9-20,BS563Q2230820,,327,NTH,fra,TRUE,superadmin,now(),now()
3000173,Dummy Web Camera 31,3C-E8-87-99-DB-FA,BS563Q2230821,,736,NTH,fra,TRUE,superadmin,now(),now()
3000174,Dummy Document Scanner 31,BF-55-53-98-40-08,BS563Q2230822,,801,NTH,fra,TRUE,superadmin,now(),now()
3000175,Dummy Printer 31,5A-43-36-46-22-EB,BS563Q2230823,,920,NTH,fra,TRUE,superadmin,now(),now()
3000176,Dummy Finger Print Scanner 32,80-75-40-E8-CA-24,BS563Q2230824,,165,NTH,fra,TRUE,superadmin,now(),now()
3000177,Dummy IRIS Scanner 32,0E-1A-14-4A-6D-3A,BS563Q2230825,,327,NTH,fra,TRUE,superadmin,now(),now()
3000178,Dummy Web Camera 32,65-13-7F-0F-F7-53,BS563Q2230826,,736,NTH,fra,TRUE,superadmin,now(),now()
3000179,Dummy Document Scanner 32,73-C4-DE-8E-C9-8D,BS563Q2230827,,801,NTH,fra,TRUE,superadmin,now(),now()
3000180,Dummy Printer 32,EC-74-AB-E0-0F-38,BS563Q2230828,,920,NTH,fra,TRUE,superadmin,now(),now()
3000181,Dummy Finger Print Scanner 33,C4-AC-0F-90-C1-30,BS563Q2230829,,165,ORT,fra,TRUE,superadmin,now(),now()
3000182,Dummy IRIS Scanner 33,B4-37-F2-E5-22-ED,BS563Q2230830,,327,ORT,fra,TRUE,superadmin,now(),now()
3000183,Dummy Web Camera 33,C7-E2-54-A1-94-D9,BS563Q2230831,,736,ORT,fra,TRUE,superadmin,now(),now()
3000184,Dummy Document Scanner 33,36-90-7D-03-13-A0,BS563Q2230832,,801,ORT,fra,TRUE,superadmin,now(),now()
3000185,Dummy Printer 33,69-58-B3-68-B4-A0,BS563Q2230833,,920,ORT,fra,TRUE,superadmin,now(),now()
3000186,Dummy Finger Print Scanner 34,94-12-8F-BC-54-CD,BS563Q2230834,,165,ORT,fra,TRUE,superadmin,now(),now()
3000187,Dummy IRIS Scanner 34,1C-02-FA-35-38-EF,BS563Q2230835,,327,ORT,fra,TRUE,superadmin,now(),now()
3000188,Dummy Web Camera 34,C4-77-81-71-58-3D,BS563Q2230836,,736,ORT,fra,TRUE,superadmin,now(),now()
3000189,Dummy Document Scanner 34,7E-9D-35-A4-1A-71,BS563Q2230837,,801,ORT,fra,TRUE,superadmin,now(),now()
3000190,Dummy Printer 34,4A-68-24-7E-8E-51,BS563Q2230838,,920,ORT,fra,TRUE,superadmin,now(),now()
3000191,Dummy Finger Print Scanner 35,FC-24-56-1C-4B-97,BS563Q2230839,,165,ORT,fra,TRUE,superadmin,now(),now()
3000192,Dummy IRIS Scanner 35,03-C2-D3-32-D9-AF,BS563Q2230840,,327,ORT,fra,TRUE,superadmin,now(),now()
3000193,Dummy Web Camera 35,E1-E6-F3-7E-0A-25,BS563Q2230841,,736,ORT,fra,TRUE,superadmin,now(),now()
3000194,Dummy Document Scanner 35,03-14-EB-CF-E8-1C,BS563Q2230842,,801,ORT,fra,TRUE,superadmin,now(),now()
3000195,Dummy Printer 35,B4-E8-D8-7B-95-28,BS563Q2230843,,920,ORT,fra,TRUE,superadmin,now(),now()
3000196,Dummy Finger Print Scanner 36,09-7D-E8-7D-8E-85,BS563Q2230844,,165,ORT,fra,TRUE,superadmin,now(),now()
3000197,Dummy IRIS Scanner 36,76-15-33-6D-2E-1B,BS563Q2230845,,327,ORT,fra,TRUE,superadmin,now(),now()
3000198,Dummy Web Camera 36,A0-0A-65-B6-E3-3C,BS563Q2230846,,736,ORT,fra,TRUE,superadmin,now(),now()
3000199,Dummy Document Scanner 36,BA-A3-82-9F-8A-5B,BS563Q2230847,,801,ORT,fra,TRUE,superadmin,now(),now()
3000200,Dummy Printer 36,EB-80-9A-B3-AB-E0,BS563Q2230848,,920,ORT,fra,TRUE,superadmin,now(),now()
3000201,Dummy Finger Print Scanner 37,09-6F-C9-B7-35-BB,BS563Q2230849,,165,ORT,fra,TRUE,superadmin,now(),now()
3000202,Dummy IRIS Scanner 37,84-B0-E0-CC-B4-C4,BS563Q2230850,,327,ORT,fra,TRUE,superadmin,now(),now()
3000203,Dummy Web Camera 37,E8-89-36-94-F0-3C,BS563Q2230851,,736,ORT,fra,TRUE,superadmin,now(),now()
3000204,Dummy Document Scanner 37,9E-3D-4E-8C-23-C1,BS563Q2230852,,801,ORT,fra,TRUE,superadmin,now(),now()
3000205,Dummy Printer 37,38-DE-DA-3B-2B-45,BS563Q2230853,,920,ORT,fra,TRUE,superadmin,now(),now()
3000206,Dummy Finger Print Scanner 38,1E-90-EC-C7-B0-4F,BS563Q2230854,,165,ORT,fra,TRUE,superadmin,now(),now()
3000207,Dummy IRIS Scanner 38,ED-B1-07-24-0F-2D,BS563Q2230855,,327,ORT,fra,TRUE,superadmin,now(),now()
3000208,Dummy Web Camera 38,95-8B-0D-11-BA-29,BS563Q2230856,,736,ORT,fra,TRUE,superadmin,now(),now()
3000209,Dummy Document Scanner 38,7E-02-E5-1D-2C-E2,BS563Q2230857,,801,ORT,fra,TRUE,superadmin,now(),now()
3000210,Dummy Printer 38,30-63-F9-09-E9-4F,BS563Q2230858,,920,ORT,fra,TRUE,superadmin,now(),now()
3000211,Dummy Finger Print Scanner 39,65-01-02-A7-1A-9F,BS563Q2230859,,165,ORT,fra,TRUE,superadmin,now(),now()
3000212,Dummy IRIS Scanner 39,FA-C1-6A-49-AA-DA,BS563Q2230860,,327,ORT,fra,TRUE,superadmin,now(),now()
3000213,Dummy Web Camera 39,3D-32-67-1C-D1-DD,BS563Q2230861,,736,ORT,fra,TRUE,superadmin,now(),now()
3000214,Dummy Document Scanner 39,47-45-2D-41-71-3D,BS563Q2230862,,801,ORT,fra,TRUE,superadmin,now(),now()
3000215,Dummy Printer 39,B7-66-13-05-13-77,BS563Q2230863,,920,ORT,fra,TRUE,superadmin,now(),now()
3000216,Dummy Finger Print Scanner 40,A8-47-91-4D-98-2B,BS563Q2230864,,165,ORT,fra,TRUE,superadmin,now(),now()
3000217,Dummy IRIS Scanner 40,57-CC-8F-93-60-98,BS563Q2230865,,327,ORT,fra,TRUE,superadmin,now(),now()
3000218,Dummy Web Camera 40,39-D4-C4-C7-C0-E5,BS563Q2230866,,736,ORT,fra,TRUE,superadmin,now(),now()
3000219,Dummy Document Scanner 40,13-3A-B5-51-C2-D4,BS563Q2230867,,801,ORT,fra,TRUE,superadmin,now(),now()
3000220,Dummy Printer 40,17-88-71-0A-BD-F7,BS563Q2230868,,920,ORT,fra,TRUE,superadmin,now(),now()
3000221,Dummy Finger Print Scanner 41,1B-ED-BD-2C-05-7B,BS563Q2230869,,165,ORT,fra,TRUE,superadmin,now(),now()
3000222,Dummy IRIS Scanner 41,BC-C7-EA-C0-14-88,BS563Q2230870,,327,ORT,fra,TRUE,superadmin,now(),now()
3000223,Dummy Web Camera 41,58-20-51-86-C6-37,BS563Q2230871,,736,ORT,fra,TRUE,superadmin,now(),now()
3000224,Dummy Document Scanner 41,35-43-BB-F6-7B-D6,BS563Q2230872,,801,ORT,fra,TRUE,superadmin,now(),now()
3000225,Dummy Printer 41,59-66-DE-E3-61-3B,BS563Q2230873,,920,ORT,fra,TRUE,superadmin,now(),now()
3000226,Dummy Finger Print Scanner 42,2B-1F-24-65-9A-94,BS563Q2230874,,165,ORT,fra,TRUE,superadmin,now(),now()
3000227,Dummy IRIS Scanner 42,58-AD-38-39-19-FF,BS563Q2230875,,327,ORT,fra,TRUE,superadmin,now(),now()
3000228,Dummy Web Camera 42,7E-2D-F5-81-19-03,BS563Q2230876,,736,ORT,fra,TRUE,superadmin,now(),now()
3000229,Dummy Document Scanner 42,D7-86-11-B7-95-4D,BS563Q2230877,,801,ORT,fra,TRUE,superadmin,now(),now()
3000230,Dummy Printer 42,D7-6F-05-E7-30-42,BS563Q2230878,,920,ORT,fra,TRUE,superadmin,now(),now()
3000231,Dummy Finger Print Scanner 43,5C-46-54-92-B2-8D,BS563Q2230879,,165,ORT,fra,TRUE,superadmin,now(),now()
3000232,Dummy IRIS Scanner 43,33-4D-98-A6-F0-5F,BS563Q2230880,,327,ORT,fra,TRUE,superadmin,now(),now()
3000233,Dummy Web Camera 43,53-69-3A-B9-6F-FB,BS563Q2230881,,736,ORT,fra,TRUE,superadmin,now(),now()
3000234,Dummy Document Scanner 43,49-DF-B5-CE-90-B2,BS563Q2230882,,801,ORT,fra,TRUE,superadmin,now(),now()
3000235,Dummy Printer 43,85-87-5E-6B-1C-45,BS563Q2230883,,920,ORT,fra,TRUE,superadmin,now(),now()
3000236,Dummy Finger Print Scanner 44,6F-EC-FD-73-64-21,BS563Q2230884,,165,ORT,fra,TRUE,superadmin,now(),now()
3000237,Dummy IRIS Scanner 44,AF-03-FB-58-1D-F6,BS563Q2230885,,327,ORT,fra,TRUE,superadmin,now(),now()
3000238,Dummy Web Camera 44,B6-1D-25-29-50-54,BS563Q2230886,,736,ORT,fra,TRUE,superadmin,now(),now()
3000239,Dummy Document Scanner 44,DD-74-19-5B-85-E8,BS563Q2230887,,801,ORT,fra,TRUE,superadmin,now(),now()
3000240,Dummy Printer 44,13-02-1F-8C-5A-98,BS563Q2230888,,920,ORT,fra,TRUE,superadmin,now(),now()
3000241,Dummy Finger Print Scanner 45,FB-14-B6-89-3F-D5,BS563Q2230889,,165,ORT,fra,TRUE,superadmin,now(),now()
3000242,Dummy IRIS Scanner 45,92-01-8F-99-29-B3,BS563Q2230890,,327,ORT,fra,TRUE,superadmin,now(),now()
3000243,Dummy Web Camera 45,93-0E-D9-6D-57-10,BS563Q2230891,,736,ORT,fra,TRUE,superadmin,now(),now()
3000244,Dummy Document Scanner 45,EA-91-96-62-97-41,BS563Q2230892,,801,ORT,fra,TRUE,superadmin,now(),now()
3000245,Dummy Printer 45,6D-A8-75-C0-8C-E6,BS563Q2230893,,920,ORT,fra,TRUE,superadmin,now(),now()
3000246,Dummy Finger Print Scanner 46,55-3A-C4-BA-E4-C8,BS563Q2230894,,165,ORT,fra,TRUE,superadmin,now(),now()
3000247,Dummy IRIS Scanner 46,B2-A4-9E-5F-CF-83,BS563Q2230895,,327,ORT,fra,TRUE,superadmin,now(),now()
3000248,Dummy Web Camera 46,44-3C-01-25-65-03,BS563Q2230896,,736,ORT,fra,TRUE,superadmin,now(),now()
3000249,Dummy Document Scanner 46,AB-D8-F9-0A-CB-E5,BS563Q2230897,,801,ORT,fra,TRUE,superadmin,now(),now()
3000250,Dummy Printer 46,93-55-2D-86-1B-31,BS563Q2230898,,920,ORT,fra,TRUE,superadmin,now(),now()
3000251,Dummy Finger Print Scanner 47,D5-63-B6-65-14-D1,BS563Q2230899,,165,ORT,fra,TRUE,superadmin,now(),now()
3000252,Dummy IRIS Scanner 47,DE-B9-9A-F2-D4-80,BS563Q2230900,,327,ORT,fra,TRUE,superadmin,now(),now()
3000253,Dummy Web Camera 47,10-62-C9-39-F9-CA,BS563Q2230901,,736,ORT,fra,TRUE,superadmin,now(),now()
3000254,Dummy Document Scanner 47,03-F1-7C-24-AE-E3,BS563Q2230902,,801,ORT,fra,TRUE,superadmin,now(),now()
3000255,Dummy Printer 47,8D-65-1E-52-EC-4A,BS563Q2230903,,920,ORT,fra,TRUE,superadmin,now(),now()
3000256,Dummy Finger Print Scanner 48,57-34-00-E0-3D-2A,BS563Q2230904,,165,ORT,fra,TRUE,superadmin,now(),now()
3000257,Dummy IRIS Scanner 48,A4-E4-2C-8A-9E-0A,BS563Q2230905,,327,ORT,fra,TRUE,superadmin,now(),now()
3000258,Dummy Web Camera 48,C5-CA-10-57-78-B8,BS563Q2230906,,736,ORT,fra,TRUE,superadmin,now(),now()
3000259,Dummy Document Scanner 48,8A-8B-7A-51-F4-61,BS563Q2230907,,801,ORT,fra,TRUE,superadmin,now(),now()
3000260,Dummy Printer 48,0E-CA-CC-48-11-23,BS563Q2230908,,920,ORT,fra,TRUE,superadmin,now(),now()
3000261,Dummy Finger Print Scanner 49,17-A9-05-18-F9-47,BS563Q2230909,,165,ORT,fra,TRUE,superadmin,now(),now()
3000262,Dummy IRIS Scanner 49,49-83-DE-4E-C0-88,BS563Q2230910,,327,ORT,fra,TRUE,superadmin,now(),now()
3000263,Dummy Web Camera 49,CC-0E-D3-1F-AB-8A,BS563Q2230911,,736,ORT,fra,TRUE,superadmin,now(),now()
3000264,Dummy Document Scanner 49,09-30-27-76-0F-9E,BS563Q2230912,,801,ORT,fra,TRUE,superadmin,now(),now()
3000265,Dummy Printer 49,EE-CA-E4-3B-03-9E,BS563Q2230913,,920,ORT,fra,TRUE,superadmin,now(),now()
3000266,Dummy Finger Print Scanner 50,6A-D1-55-B5-EE-50,BS563Q2230914,,165,ORT,fra,TRUE,superadmin,now(),now()
3000267,Dummy IRIS Scanner 50,5C-76-C0-4A-E0-4D,BS563Q2230915,,327,ORT,fra,TRUE,superadmin,now(),now()
3000268,Dummy Web Camera 50,47-84-B1-21-BF-20,BS563Q2230916,,736,ORT,fra,TRUE,superadmin,now(),now()
3000269,Dummy Document Scanner 50,4E-52-CB-32-7A-83,BS563Q2230917,,801,ORT,fra,TRUE,superadmin,now(),now()
3000270,Dummy Printer 50,AC-D9-C2-60-9E-44,BS563Q2230918,,920,ORT,fra,TRUE,superadmin,now(),now()
3000271,Dummy Finger Print Scanner 51,F7-6A-68-AB-6F-D3,BS563Q2230919,,165,ORT,fra,TRUE,superadmin,now(),now()
3000272,Dummy IRIS Scanner 51,A0-52-AD-55-93-E5,BS563Q2230920,,327,ORT,fra,TRUE,superadmin,now(),now()
3000273,Dummy Web Camera 51,54-5E-29-31-09-B7,BS563Q2230921,,736,ORT,fra,TRUE,superadmin,now(),now()
3000274,Dummy Document Scanner 51,15-28-4F-BF-00-1A,BS563Q2230922,,801,ORT,fra,TRUE,superadmin,now(),now()
3000275,Dummy Printer 51,D6-F6-9D-BE-10-D3,BS563Q2230923,,920,ORT,fra,TRUE,superadmin,now(),now()
3000276,Dummy Finger Print Scanner 52,90-4A-9F-1A-43-29,BS563Q2230924,,165,ORT,fra,TRUE,superadmin,now(),now()
3000277,Dummy IRIS Scanner 52,2D-82-D9-DA-FC-09,BS563Q2230925,,327,ORT,fra,TRUE,superadmin,now(),now()
3000278,Dummy Web Camera 52,AB-7B-B4-F5-43-FD,BS563Q2230926,,736,ORT,fra,TRUE,superadmin,now(),now()
3000279,Dummy Document Scanner 52,30-87-3A-05-88-85,BS563Q2230927,,801,ORT,fra,TRUE,superadmin,now(),now()
3000280,Dummy Printer 52,15-01-10-AB-C1-77,BS563Q2230928,,920,ORT,fra,TRUE,superadmin,now(),now()
3000281,Dummy Finger Print Scanner 53,66-CA-9B-8C-B0-4E,BS563Q2230929,,165,ORT,fra,TRUE,superadmin,now(),now()
3000282,Dummy IRIS Scanner 53,A4-42-DC-8E-18-F2,BS563Q2230930,,327,ORT,fra,TRUE,superadmin,now(),now()
3000283,Dummy Web Camera 53,89-E4-B5-C1-B8-B4,BS563Q2230931,,736,ORT,fra,TRUE,superadmin,now(),now()
3000284,Dummy Document Scanner 53,43-1F-35-EE-92-06,BS563Q2230932,,801,ORT,fra,TRUE,superadmin,now(),now()
3000285,Dummy Printer 53,E8-5F-04-19-EF-D9,BS563Q2230933,,920,ORT,fra,TRUE,superadmin,now(),now()
3000286,Dummy Finger Print Scanner 54,49-AF-25-46-95-5C,BS563Q2230934,,165,ORT,fra,TRUE,superadmin,now(),now()
3000287,Dummy IRIS Scanner 54,A3-A3-5B-A3-3F-24,BS563Q2230935,,327,ORT,fra,TRUE,superadmin,now(),now()
3000288,Dummy Web Camera 54,34-D1-3A-A8-44-76,BS563Q2230936,,736,ORT,fra,TRUE,superadmin,now(),now()
3000289,Dummy Document Scanner 54,AB-C3-01-FA-5A-EA,BS563Q2230937,,801,ORT,fra,TRUE,superadmin,now(),now()
3000290,Dummy Printer 54,58-E8-70-CA-49-C8,BS563Q2230938,,920,ORT,fra,TRUE,superadmin,now(),now()
3000291,Dummy Finger Print Scanner 55,6A-44-E3-5E-44-8E,BS563Q2230939,,165,NTH,fra,TRUE,superadmin,now(),now()
3000292,Dummy IRIS Scanner 55,B2-27-C5-04-F1-A7,BS563Q2230940,,327,NTH,fra,TRUE,superadmin,now(),now()
3000293,Dummy Web Camera 55,22-0E-98-5F-39-31,BS563Q2230941,,736,NTH,fra,TRUE,superadmin,now(),now()
3000294,Dummy Document Scanner 55,C8-00-C8-E8-A0-F6,BS563Q2230942,,801,NTH,fra,TRUE,superadmin,now(),now()
3000295,Dummy Printer 55,50-B5-15-C3-7C-10,BS563Q2230943,,920,NTH,fra,TRUE,superadmin,now(),now()
3000296,Dummy Finger Print Scanner 56,56-F8-F3-9B-B9-C8,BS563Q2230944,,165,NTH,fra,TRUE,superadmin,now(),now()
3000297,Dummy IRIS Scanner 56,1A-0C-BF-20-FD-51,BS563Q2230945,,327,NTH,fra,TRUE,superadmin,now(),now()
3000298,Dummy Web Camera 56,21-4A-E6-A3-CA-BC,BS563Q2230946,,736,NTH,fra,TRUE,superadmin,now(),now()
3000299,Dummy Document Scanner 56,D4-78-E3-0F-E0-B9,BS563Q2230947,,801,NTH,fra,TRUE,superadmin,now(),now()
3000300,Dummy Printer 56,0E-9F-BF-0E-05-8E,BS563Q2230948,,920,NTH,fra,TRUE,superadmin,now(),now()
3000301,Dummy Finger Print Scanner 57,B2-17-CC-39-1B-2F,BS563Q2230949,,165,NTH,fra,TRUE,superadmin,now(),now()
3000302,Dummy IRIS Scanner 57,E2-EC-3A-53-8F-23,BS563Q2230950,,327,NTH,fra,TRUE,superadmin,now(),now()
3000303,Dummy Web Camera 57,E3-1E-89-D3-CE-A8,BS563Q2230951,,736,NTH,fra,TRUE,superadmin,now(),now()
3000304,Dummy Document Scanner 57,BE-2C-94-B7-69-49,BS563Q2230952,,801,NTH,fra,TRUE,superadmin,now(),now()
3000305,Dummy Printer 57,39-CB-8F-F6-20-5A,BS563Q2230953,,920,NTH,fra,TRUE,superadmin,now(),now()
3000306,Dummy Finger Print Scanner 58,A2-D6-07-EB-50-7E,BS563Q2230954,,165,NTH,fra,TRUE,superadmin,now(),now()
3000307,Dummy IRIS Scanner 58,42-6B-CA-4F-31-BC,BS563Q2230955,,327,NTH,fra,TRUE,superadmin,now(),now()
3000308,Dummy Web Camera 58,0A-22-A7-C4-99-AA,BS563Q2230956,,736,NTH,fra,TRUE,superadmin,now(),now()
3000309,Dummy Document Scanner 58,09-56-9D-4E-FA-9B,BS563Q2230957,,801,NTH,fra,TRUE,superadmin,now(),now()
3000310,Dummy Printer 58,4D-B8-E6-4E-06-0A,BS563Q2230958,,920,NTH,fra,TRUE,superadmin,now(),now()
3000311,Dummy Finger Print Scanner 59,85-BB-97-4B-14-05,SZ5912878988,,165,STH,fra,TRUE,superadmin,now(),now()
3000312,Dummy IRIS Scanner 59,CD-27-9D-D6-F4-7B,HI5265090311,,327,STH,fra,TRUE,superadmin,now(),now()
3000313,Dummy Web Camera 59,6B-D5-10-4B-3A-9E,AT8075685650,,736,STH,fra,TRUE,superadmin,now(),now()
3000314,Dummy Document Scanner 59,05-0C-BB-36-3D-AA,LN7315782625,,801,STH,fra,TRUE,superadmin,now(),now()
3000315,Dummy Printer 59,BC-34-3E-E4-40-0D,AO3450786448,,920,STH,fra,TRUE,superadmin,now(),now()
3000316,Dummy Finger Print Scanner 60,8C-AE-12-9B-53-45,DF7558920652,,165,STH,fra,TRUE,superadmin,now(),now()
3000317,Dummy IRIS Scanner 60,D4-98-44-DD-AA-F1,CX8481464983,,327,STH,fra,TRUE,superadmin,now(),now()
3000318,Dummy Web Camera 60,F2-26-5C-A9-88-63,HH7574636597,,736,STH,fra,TRUE,superadmin,now(),now()
3000319,Dummy Document Scanner 60,2B-B1-C9-70-9D-DA,MD1908452896,,801,STH,fra,TRUE,superadmin,now(),now()
3000320,Dummy Printer 60,94-E0-20-B1-C1-11,EN4812780307,,920,STH,fra,TRUE,superadmin,now(),now()
3000321,Dummy Finger Print Scanner 61,D7-88-E6-E4-9B-33,TZ5054770527,,165,STH,fra,TRUE,superadmin,now(),now()
3000322,Dummy IRIS Scanner 61,A7-64-1C-BF-97-C2,BB6657350993,,327,STH,fra,TRUE,superadmin,now(),now()
3000323,Dummy Web Camera 61,26-52-CA-B8-4B-CA,WI2193714914,,736,STH,fra,TRUE,superadmin,now(),now()
3000324,Dummy Document Scanner 61,D6-0B-0F-FC-D0-B8,AX1527799079,,801,STH,fra,TRUE,superadmin,now(),now()
3000325,Dummy Printer 61,DE-34-78-77-7E-ED,ER3031383650,,920,STH,fra,TRUE,superadmin,now(),now()
3000326,Dummy Finger Print Scanner 62,DC-E5-9C-A8-84-AB,UF1684233760,,165,STH,fra,TRUE,superadmin,now(),now()
3000327,Dummy IRIS Scanner 62,DC-66-E1-05-EF-66,UI1565192902,,327,STH,fra,TRUE,superadmin,now(),now()
3000328,Dummy Web Camera 62,2D-F1-90-89-64-AC,DJ2032361963,,736,STH,fra,TRUE,superadmin,now(),now()
3000329,Dummy Document Scanner 62,91-16-2F-35-1F-9F,RU3582050357,,801,STH,fra,TRUE,superadmin,now(),now()
3000330,Dummy Printer 62,CB-B1-03-83-80-1D,RB2496727160,,920,STH,fra,TRUE,superadmin,now(),now()
3000331,Dummy Finger Print Scanner 63,11-FB-CF-6A-BF-29,JN7935692567,,165,STH,fra,TRUE,superadmin,now(),now()
3000332,Dummy IRIS Scanner 63,6D-A3-60-2E-B8-2F,RI8899475915,,327,STH,fra,TRUE,superadmin,now(),now()
3000333,Dummy Web Camera 63,08-4B-68-23-1A-E6,VK7923826383,,736,STH,fra,TRUE,superadmin,now(),now()
3000334,Dummy Document Scanner 63,DE-BE-02-60-64-4D,BB4283888901,,801,STH,fra,TRUE,superadmin,now(),now()
3000335,Dummy Printer 63,BC-B8-7F-F8-2F-30,WO3546102256,,920,STH,fra,TRUE,superadmin,now(),now()
3000336,Dummy Finger Print Scanner 64,52-D5-92-5A-27-04,DB5096746741,,165,STH,fra,TRUE,superadmin,now(),now()
3000337,Dummy IRIS Scanner 64,BB-DC-5F-96-F3-27,UV7414544701,,327,STH,fra,TRUE,superadmin,now(),now()
3000338,Dummy Web Camera 64,77-A4-F0-6A-C6-53,WE2561122989,,736,STH,fra,TRUE,superadmin,now(),now()
3000339,Dummy Document Scanner 64,85-90-5D-B6-99-BC,FT1784603649,,801,STH,fra,TRUE,superadmin,now(),now()
3000340,Dummy Printer 64,D0-18-F8-41-82-E9,DO4062011061,,920,STH,fra,TRUE,superadmin,now(),now()
3000341,Dummy Finger Print Scanner 65,A1-67-FA-CB-41-6E,DN3548264249,,165,STH,fra,TRUE,superadmin,now(),now()
3000342,Dummy IRIS Scanner 65,F1-5B-C5-0D-9F-BE,ZI2242766000,,327,STH,fra,TRUE,superadmin,now(),now()
3000343,Dummy Web Camera 65,95-79-72-7A-5B-6E,MA7270334265,,736,STH,fra,TRUE,superadmin,now(),now()
3000344,Dummy Document Scanner 65,3C-C6-D3-F1-53-3C,FB6116082405,,801,STH,fra,TRUE,superadmin,now(),now()
3000345,Dummy Printer 65,55-67-1D-45-37-70,DZ7142509674,,920,STH,fra,TRUE,superadmin,now(),now()
3000346,Dummy Finger Print Scanner 66,12-34-54-1F-8B-27,BO1768868231,,165,STH,fra,TRUE,superadmin,now(),now()
3000347,Dummy IRIS Scanner 66,D6-F9-DE-3C-BE-96,CG5635868300,,327,STH,fra,TRUE,superadmin,now(),now()
3000348,Dummy Web Camera 66,AA-D8-DC-3A-0A-A8,AQ8028890156,,736,STH,fra,TRUE,superadmin,now(),now()
3000349,Dummy Document Scanner 66,0D-1B-B0-5A-D9-98,KM7656759005,,801,STH,fra,TRUE,superadmin,now(),now()
3000350,Dummy Printer 66,FA-60-AC-D0-54-1C,OZ8730264911,,920,STH,fra,TRUE,superadmin,now(),now()
3000351,Dummy Finger Print Scanner 67,B3-62-78-07-D4-D1,H483Y8886310688,,165,STH,fra,TRUE,superadmin,now(),now()
3000352,Dummy IRIS Scanner 67,F8-69-DF-BD-EB-C9,B776W5630307647,,327,STH,fra,TRUE,superadmin,now(),now()
3000353,Dummy Web Camera 67,1C-4E-80-B6-91-B3,B246I8156039605,,736,STH,fra,TRUE,superadmin,now(),now()
3000354,Dummy Document Scanner 67,66-2B-AA-8E-9C-1F,G690G1834407489,,801,STH,fra,TRUE,superadmin,now(),now()
3000355,Dummy Printer 67,6C-23-A2-93-6A-0B,P343P4018421761,,920,STH,fra,TRUE,superadmin,now(),now()
3000356,Dummy Finger Print Scanner 68,CA-C8-B9-70-86-7C,K612T5314409163,,165,STH,fra,TRUE,superadmin,now(),now()
3000357,Dummy IRIS Scanner 68,ED-E0-CF-F5-84-20,T808S5482593162,,327,STH,fra,TRUE,superadmin,now(),now()
3000358,Dummy Web Camera 68,44-76-FB-84-B7-5E,T440H8141411995,,736,STH,fra,TRUE,superadmin,now(),now()
3000359,Dummy Document Scanner 68,EB-90-BA-9D-14-57,G748F4262964694,,801,STH,fra,TRUE,superadmin,now(),now()
3000360,Dummy Printer 68,F1-C5-13-C3-34-9F,I611V8660869757,,920,STH,fra,TRUE,superadmin,now(),now()
